,Accession,Pangolin,Geo_Location,Collection_Date
2528,MZ290151,P.1,USA: Massachusetts,2021-05-05
2535,MZ290161,P.1,USA: Massachusetts,2021-05-05
2586,MZ290278,P.1,USA: Massachusetts,2021-05-05
2588,MZ290301,P.1,USA: Massachusetts,2021-05-05
2603,MZ290619,P.1,USA: Massachusetts,2021-05-05
2604,MZ290650,P.1,USA: Massachusetts,2021-05-05
2607,MZ290660,P.1,USA: Massachusetts,2021-05-05
2624,MZ290825,P.1,USA: Massachusetts,2021-05-05
2660,MZ291307,P.1,USA: Massachusetts,2021-05-05
2914,MZ240191,P.1,USA: Massachusetts,2021-05-05
3065,MZ252343,P.1,USA: Massachusetts,2021-05-05
2267,MZ280858,P.1,USA: Massachusetts,2021-05-06
2639,MZ291101,P.1,USA: Massachusetts,2021-05-06
2640,MZ291112,P.1,USA: Massachusetts,2021-05-06
2641,MZ291122,P.1,USA: Massachusetts,2021-05-06
2270,MZ280898,P.1,USA: Massachusetts,2021-05-07
2644,MZ291152,P.1,USA: Massachusetts,2021-05-07
2647,MZ291177,P.1,USA: Massachusetts,2021-05-07
3078,MZ252563,P.1,USA: Massachusetts,2021-05-07
1657,MZ319428,P.1,USA: Massachusetts,2021-05-08
1838,MZ316088,P.1,USA: Massachusetts,2021-05-08
2272,MZ280923,P.1,USA: Massachusetts,2021-05-08
2278,MZ280998,P.1,USA: Massachusetts,2021-05-08
1664,MZ319439,P.1,USA: Massachusetts,2021-05-09
1765,MZ322080,P.1,USA: Massachusetts,2021-05-09
1856,MZ316303,P.1,USA: Massachusetts,2021-05-09
591,MZ415542,P.1,USA: Massachusetts,2021-05-10
595,MZ415575,P.1,USA: Massachusetts,2021-05-10
1590,MZ337585,P.1,USA: Massachusetts,2021-05-10
1733,MZ322030,P.1,USA: Massachusetts,2021-05-10
1734,MZ322032,P.1,USA: Massachusetts,2021-05-10
1735,MZ322033,P.1,USA: Massachusetts,2021-05-10
1741,MZ322044,P.1,USA: Massachusetts,2021-05-10
1744,MZ322051,P.1,USA: Massachusetts,2021-05-10
1746,MZ322054,P.1,USA: Massachusetts,2021-05-10
1751,MZ322060,P.1,USA: Massachusetts,2021-05-10
1762,MZ322075,P.1,USA: Massachusetts,2021-05-10
1806,MZ315580,P.1,USA: Massachusetts,2021-05-10
1808,MZ315618,P.1,USA: Massachusetts,2021-05-10
1963,MZ308024,P.1,USA: Massachusetts,2021-05-10
586,MZ415447,P.1,USA: Massachusetts,2021-05-11
587,MZ415473,P.1,USA: Massachusetts,2021-05-11
589,MZ415499,P.1,USA: Massachusetts,2021-05-11
1581,MZ337575,P.1,USA: Massachusetts,2021-05-11
1582,MZ337576,P.1,USA: Massachusetts,2021-05-11
1583,MZ337577,P.1,USA: Massachusetts,2021-05-11
1587,MZ337582,P.1,USA: Massachusetts,2021-05-11
1589,MZ337584,P.1,USA: Massachusetts,2021-05-11
1593,MZ337589,P.1,USA: Massachusetts,2021-05-11
3041,MZ245150,P.1,USA: Massachusetts,2021-05-11
3042,MZ245162,P.1,USA: Massachusetts,2021-05-11
637,MZ416150,P.1,USA: Massachusetts,2021-05-12
1298,MZ356739,P.1,USA: Massachusetts,2021-05-12
1345,MZ354244,P.1,USA: Massachusetts,2021-05-12
1347,MZ354267,P.1,USA: Massachusetts,2021-05-12
1353,MZ354298,P.1,USA: Massachusetts,2021-05-12
1380,MZ354566,P.1,USA: Massachusetts,2021-05-12
1386,MZ354619,P.1,USA: Massachusetts,2021-05-12
1738,MZ322036,P.1,USA: Massachusetts,2021-05-12
1752,MZ322061,P.1,USA: Massachusetts,2021-05-12
1761,MZ322073,P.1,USA: Massachusetts,2021-05-12
630,MZ416072,P.1,USA: Massachusetts,2021-05-13
631,MZ416083,P.1,USA: Massachusetts,2021-05-13
634,MZ416125,P.1,USA: Massachusetts,2021-05-13
1742,MZ322047,P.1,USA: Massachusetts,2021-05-13
1978,MZ308272,P.1,USA: Massachusetts,2021-05-13
2010,MZ294141,P.1,USA: Massachusetts,2021-05-13
636,MZ416147,P.1,USA: Massachusetts,2021-05-14
1980,MZ308329,P.1,USA: Massachusetts,2021-05-14
1981,MZ308332,P.1,USA: Massachusetts,2021-05-14
1588,MZ337583,P.1,USA: Massachusetts,2021-05-15
1591,MZ337586,P.1,USA: Massachusetts,2021-05-15
2025,MZ294322,P.1,USA: Massachusetts,2021-05-15
1567,MZ337550,P.1,USA: Massachusetts,2021-05-16
1585,MZ337579,P.1,USA: Massachusetts,2021-05-16
1597,MZ337595,P.1,USA: Massachusetts,2021-05-16
1996,MZ293992,P.1,USA: Massachusetts,2021-05-16
1269,MZ356684,P.1,USA: Massachusetts,2021-05-17
1572,MZ337559,P.1,USA: Massachusetts,2021-05-17
1592,MZ337588,P.1,USA: Massachusetts,2021-05-17
1599,MZ337598,P.1,USA: Massachusetts,2021-05-17
1225,MZ356599,P.1,USA: Massachusetts,2021-05-18
1271,MZ356687,P.1,USA: Massachusetts,2021-05-18
1272,MZ356689,P.1,USA: Massachusetts,2021-05-18
1273,MZ356691,P.1,USA: Massachusetts,2021-05-18
1274,MZ356695,P.1,USA: Massachusetts,2021-05-18
1277,MZ356698,P.1,USA: Massachusetts,2021-05-18
1278,MZ356700,P.1,USA: Massachusetts,2021-05-18
1279,MZ356701,P.1,USA: Massachusetts,2021-05-18
1676,MZ319854,P.1,USA: Massachusetts,2021-05-18
1223,MZ356586,P.1,USA: Massachusetts,2021-05-19
1224,MZ356590,P.1,USA: Massachusetts,2021-05-19
1291,MZ356726,P.1,USA: Massachusetts,2021-05-19
1297,MZ356734,P.1,USA: Massachusetts,2021-05-19
1526,MZ342434,P.1,USA: Massachusetts,2021-05-19
1270,MZ356686,P.1,USA: Massachusetts,2021-05-20
1235,MZ356640,P.1,USA: Massachusetts,2021-05-21
1531,MZ342529,P.1,USA: Massachusetts,2021-05-22
1716,MZ320825,P.1,USA: Massachusetts,2021-05-22
1233,MZ356636,P.1,USA: Massachusetts,2021-05-23
1073,MZ368516,P.1,USA: Massachusetts,2021-05-25
1077,MZ368522,P.1,USA: Massachusetts,2021-05-25
1183,MZ360019,P.1,USA: Massachusetts,2021-05-25
1185,MZ360026,P.1,USA: Massachusetts,2021-05-25
797,MZ385705,P.1,USA: Massachusetts,2021-05-26
1003,MZ376372,P.1,USA: Massachusetts,2021-05-26
1066,MZ368504,P.1,USA: Massachusetts,2021-05-26
1059,MZ368495,P.1,USA: Massachusetts,2021-05-27
1060,MZ368496,P.1,USA: Massachusetts,2021-05-27
1070,MZ368512,P.1,USA: Massachusetts,2021-05-27
1065,MZ368501,P.1,USA: Massachusetts,2021-05-28
1068,MZ368508,P.1,USA: Massachusetts,2021-05-28
1069,MZ368511,P.1,USA: Massachusetts,2021-05-28
804,MZ385763,P.1,USA: Massachusetts,2021-05-30
978,MZ376017,P.1,USA: Massachusetts,2021-05-30
553,MZ414824,P.1,USA: Massachusetts,2021-06-02
556,MZ414831,P.1,USA: Massachusetts,2021-06-02
876,MZ386640,P.1,USA: Massachusetts,2021-06-03
412,MZ433487,P.1,USA: Massachusetts,2021-06-07
92,MZ493951,P.1,USA: Massachusetts,2021-06-10
104,MZ493963,P.1,USA: Massachusetts,2021-06-11
124,MZ493985,P.1,USA: Massachusetts,2021-06-11
5341,MW966468,P.1,USA: Michigan,2021-03-14
5427,MW963266,P.1,USA: Michigan,2021-03-16
5592,MW906813,P.1,USA: Michigan,2021-03-22
5335,MW966257,P.1,USA: Michigan,2021-03-23
5469,MW963351,P.1,USA: Michigan,2021-03-23
5379,MW968988,P.1,USA: Michigan,2021-03-25
5380,MW969070,P.1,USA: Michigan,2021-03-25
4989,MZ022822,P.1,USA: Michigan,2021-03-26
5369,MW968709,P.1,USA: Michigan,2021-03-26
4988,MZ022793,P.1,USA: Michigan,2021-03-27
4996,MZ023036,P.1,USA: Michigan,2021-03-27
5003,MZ023266,P.1,USA: Michigan,2021-03-27
5012,MZ023676,P.1,USA: Michigan,2021-03-29
5018,MZ023972,P.1,USA: Michigan,2021-03-30
5218,MW990878,P.1,USA: Michigan,2021-03-30
5528,MW932574,P.1,USA: Michigan,2021-03-30
5538,MW931216,P.1,USA: Michigan,2021-03-30
5546,MW931463,P.1,USA: Michigan,2021-03-30
4425,MZ083369,P.1,USA: Michigan,2021-03-31
5220,MW990931,P.1,USA: Michigan,2021-03-31
5223,MW990938,P.1,USA: Michigan,2021-03-31
5299,MZ007033,P.1,USA: Michigan,2021-03-31
5301,MZ007075,P.1,USA: Michigan,2021-03-31
4439,MZ083639,P.1,USA: Michigan,2021-04-01
4440,MZ083700,P.1,USA: Michigan,2021-04-01
4444,MZ083813,P.1,USA: Michigan,2021-04-01
5105,MZ009997,P.1,USA: Michigan,2021-04-01
5118,MZ010167,P.1,USA: Michigan,2021-04-01
5290,MZ006671,P.1,USA: Michigan,2021-04-01
1408,MZ349326,P.1,USA: Michigan,2021-04-02
4570,MZ074630,P.1,USA: Michigan,2021-04-02
4571,MZ074638,P.1,USA: Michigan,2021-04-02
4616,MZ076163,P.1,USA: Michigan,2021-04-02
5153,MZ015411,P.1,USA: Michigan,2021-04-02
5507,MW964563,P.1,USA: Michigan,2021-04-02
1405,MZ349172,P.1,USA: Michigan,2021-04-03
1409,MZ349352,P.1,USA: Michigan,2021-04-03
5097,MZ009957,P.1,USA: Michigan,2021-04-03
5115,MZ010007,P.1,USA: Michigan,2021-04-03
5157,MZ015482,P.1,USA: Michigan,2021-04-03
5195,MW990296,P.1,USA: Michigan,2021-04-03
1398,MZ349089,P.1,USA: Michigan,2021-04-04
5065,MZ008574,P.1,USA: Michigan,2021-04-04
5349,MW967288,P.1,USA: Michigan,2021-04-04
5350,MW967291,P.1,USA: Michigan,2021-04-04
4584,MZ075097,P.1,USA: Michigan,2021-04-05
4886,MZ033128,P.1,USA: Michigan,2021-04-06
4900,MZ035172,P.1,USA: Michigan,2021-04-06
4911,MZ035676,P.1,USA: Michigan,2021-04-06
5185,MW990281,P.1,USA: Michigan,2021-04-06
4448,MZ083941,P.1,USA: Michigan,2021-04-07
4449,MZ083942,P.1,USA: Michigan,2021-04-07
4483,MZ084879,P.1,USA: Michigan,2021-04-08
4742,MZ060236,P.1,USA: Michigan,2021-04-08
4524,MZ086633,P.1,USA: Michigan,2021-04-09
4525,MZ086635,P.1,USA: Michigan,2021-04-09
4706,MZ059230,P.1,USA: Michigan,2021-04-09
4722,MZ059613,P.1,USA: Michigan,2021-04-09
4972,MZ022345,P.1,USA: Michigan,2021-04-09
3315,MZ211671,P.1,USA: Michigan,2021-04-10
3323,MZ211891,P.1,USA: Michigan,2021-04-10
3324,MZ211903,P.1,USA: Michigan,2021-04-10
3280,MZ210956,P.1,USA: Michigan,2021-04-11
3292,MZ211154,P.1,USA: Michigan,2021-04-11
3297,MZ211287,P.1,USA: Michigan,2021-04-11
3338,MZ212323,P.1,USA: Michigan,2021-04-11
3339,MZ212325,P.1,USA: Michigan,2021-04-11
4769,MZ060768,P.1,USA: Michigan,2021-04-11
3356,MZ212956,P.1,USA: Michigan,2021-04-12
4354,MZ100278,P.1,USA: Michigan,2021-04-12
3364,MZ213297,P.1,USA: Michigan,2021-04-13
3365,MZ213306,P.1,USA: Michigan,2021-04-13
3378,MZ213513,P.1,USA: Michigan,2021-04-13
4371,MZ100890,P.1,USA: Michigan,2021-04-13
4654,MZ076944,P.1,USA: Michigan,2021-04-13
3348,MZ212720,P.1,USA: Michigan,2021-04-14
3408,MZ214335,P.1,USA: Michigan,2021-04-14
3409,MZ214357,P.1,USA: Michigan,2021-04-14
3417,MZ214777,P.1,USA: Michigan,2021-04-14
4369,MZ100764,P.1,USA: Michigan,2021-04-14
4378,MZ101169,P.1,USA: Michigan,2021-04-14
4380,MZ101201,P.1,USA: Michigan,2021-04-14
4386,MZ101260,P.1,USA: Michigan,2021-04-14
4754,MZ060397,P.1,USA: Michigan,2021-04-14
3451,MZ215467,P.1,USA: Michigan,2021-04-15
4269,MZ132848,P.1,USA: Michigan,2021-04-15
4334,MZ099836,P.1,USA: Michigan,2021-04-15
4246,MZ132267,P.1,USA: Michigan,2021-04-16
4247,MZ132312,P.1,USA: Michigan,2021-04-16
4252,MZ132538,P.1,USA: Michigan,2021-04-16
4277,MZ133007,P.1,USA: Michigan,2021-04-16
3836,MZ187588,P.1,USA: Michigan,2021-04-17
3876,MZ188474,P.1,USA: Michigan,2021-04-17
4164,MZ154087,P.1,USA: Michigan,2021-04-17
4263,MZ132762,P.1,USA: Michigan,2021-04-17
3670,MZ184071,P.1,USA: Michigan,2021-04-18
3768,MZ185695,P.1,USA: Michigan,2021-04-18
3900,MZ166048,P.1,USA: Michigan,2021-04-19
4146,MZ153487,P.1,USA: Michigan,2021-04-19
4177,MZ154533,P.1,USA: Michigan,2021-04-19
3660,MZ184000,P.1,USA: Michigan,2021-04-20
3794,MZ186209,P.1,USA: Michigan,2021-04-20
2457,MZ283861,P.1,USA: Michigan,2021-04-21
4050,MZ163450,P.1,USA: Michigan,2021-04-22
4064,MZ163643,P.1,USA: Michigan,2021-04-22
3539,MZ195339,P.1,USA: Michigan,2021-04-23
3542,MZ195360,P.1,USA: Michigan,2021-04-23
3809,MZ186695,P.1,USA: Michigan,2021-04-23
2495,MZ284578,P.1,USA: Michigan,2021-04-24
3418,MZ214863,P.1,USA: Michigan,2021-04-24
3420,MZ214893,P.1,USA: Michigan,2021-04-24
3932,MZ166546,P.1,USA: Michigan,2021-04-24
3621,MZ201858,P.1,USA: Michigan,2021-04-25
1018,MZ376597,P.1,USA: Michigan,2021-04-26
3118,MZ227874,P.1,USA: Michigan,2021-04-26
3602,MZ201414,P.1,USA: Michigan,2021-04-26
3866,MZ188281,P.1,USA: Michigan,2021-04-27
2799,MZ236986,P.1,USA: Michigan,2021-04-28
3137,MZ228168,P.1,USA: Michigan,2021-04-28
3724,MZ185109,P.1,USA: Michigan,2021-04-28
2214,MZ280059,P.1,USA: Michigan,2021-04-29
2207,MZ279546,P.1,USA: Michigan,2021-04-30
2227,MZ280232,P.1,USA: Michigan,2021-04-30
2942,MZ241038,P.1,USA: Michigan,2021-04-30
2183,MZ278998,P.1,USA: Michigan,2021-05-01
2338,MZ281888,P.1,USA: Michigan,2021-05-01
2126,MZ277996,P.1,USA: Michigan,2021-05-02
2188,MZ279133,P.1,USA: Michigan,2021-05-02
2117,MZ277980,P.1,USA: Michigan,2021-05-03
2185,MZ279090,P.1,USA: Michigan,2021-05-03
2542,MZ290174,P.1,USA: Michigan,2021-05-03
2197,MZ279310,P.1,USA: Michigan,2021-05-04
1848,MZ316172,P.1,USA: Michigan,2021-05-05
2203,MZ279409,P.1,USA: Michigan,2021-05-05
2242,MZ280537,P.1,USA: Michigan,2021-05-05
2296,MZ281322,P.1,USA: Michigan,2021-05-05
1359,MZ354365,P.1,USA: Michigan,2021-05-07
1844,MZ316148,P.1,USA: Michigan,2021-05-07
2315,MZ281576,P.1,USA: Michigan,2021-05-07
1836,MZ316067,P.1,USA: Michigan,2021-05-08
1779,MZ315212,P.1,USA: Michigan,2021-05-09
1780,MZ315227,P.1,USA: Michigan,2021-05-09
1855,MZ316300,P.1,USA: Michigan,2021-05-09
1857,MZ316304,P.1,USA: Michigan,2021-05-09
2998,MZ244402,P.1,USA: Michigan,2021-05-09
3010,MZ244584,P.1,USA: Michigan,2021-05-09
3013,MZ244633,P.1,USA: Michigan,2021-05-09
1789,MZ315366,P.1,USA: Michigan,2021-05-10
585,MZ415445,P.1,USA: Michigan,2021-05-11
635,MZ416136,P.1,USA: Michigan,2021-05-11
1363,MZ354444,P.1,USA: Michigan,2021-05-11
3023,MZ244942,P.1,USA: Michigan,2021-05-11
615,MZ415885,P.1,USA: Michigan,2021-05-12
1378,MZ354561,P.1,USA: Michigan,2021-05-12
2030,MZ294435,P.1,USA: Michigan,2021-05-12
2062,MZ296088,P.1,USA: Michigan,2021-05-12
613,MZ415876,P.1,USA: Michigan,2021-05-13
622,MZ415988,P.1,USA: Michigan,2021-05-13
1377,MZ354537,P.1,USA: Michigan,2021-05-13
2013,MZ294154,P.1,USA: Michigan,2021-05-15
1600,MZ337600,P.1,USA: Michigan,2021-05-17
1728,MZ320943,P.1,USA: Michigan,2021-05-19
1710,MZ320577,P.1,USA: Michigan,2021-05-20
1711,MZ320585,P.1,USA: Michigan,2021-05-20
1004,MZ376374,P.1,USA: Michigan,2021-05-26
866,MZ386538,P.1,USA: Michigan,2021-06-02
419,MZ433503,P.1,USA: Michigan,2021-06-07
5677,MW520923,P.1,USA: Minnesota,2021-01-09
5676,MW558281,P.1,USA: Minnesota,2021-01-11
5123,MZ010404,P.1,USA: Minnesota,2021-03-19
2750,MZ255538,P.1,USA: Minnesota,2021-03-20
5623,MW892702,P.1,USA: Minnesota,2021-03-25
230,MZ453782,P.1,USA: Minnesota,2021-03-28
4018,MZ159185,P.1,USA: Minnesota,2021-03-28
5518,MW932249,P.1,USA: Minnesota,2021-03-28
5086,MZ009645,P.1,USA: Minnesota,2021-03-30
5138,MZ013830,P.1,USA: Minnesota,2021-03-30
5132,MZ013603,P.1,USA: Minnesota,2021-03-31
5133,MZ013634,P.1,USA: Minnesota,2021-03-31
5136,MZ013733,P.1,USA: Minnesota,2021-03-31
5137,MZ013760,P.1,USA: Minnesota,2021-03-31
5161,MZ018832,P.1,USA: Minnesota,2021-03-31
5303,MZ007205,P.1,USA: Minnesota,2021-03-31
5509,MW964567,P.1,USA: Minnesota,2021-03-31
4832,MZ046545,P.1,USA: Minnesota,2021-04-01
5127,MZ013316,P.1,USA: Minnesota,2021-04-01
5134,MZ013646,P.1,USA: Minnesota,2021-04-01
4889,MZ034171,P.1,USA: Minnesota,2021-04-02
4956,MZ029229,P.1,USA: Minnesota,2021-04-02
4957,MZ029252,P.1,USA: Minnesota,2021-04-02
4958,MZ029298,P.1,USA: Minnesota,2021-04-02
4959,MZ029312,P.1,USA: Minnesota,2021-04-02
3935,MZ166771,P.1,USA: Minnesota,2021-04-03
4695,MZ058311,P.1,USA: Minnesota,2021-04-03
3933,MZ166659,P.1,USA: Minnesota,2021-04-05
3934,MZ166678,P.1,USA: Minnesota,2021-04-05
3977,MZ170385,P.1,USA: Minnesota,2021-04-05
4582,MZ075023,P.1,USA: Minnesota,2021-04-05
4619,MZ076231,P.1,USA: Minnesota,2021-04-05
4693,MZ058248,P.1,USA: Minnesota,2021-04-05
4694,MZ058266,P.1,USA: Minnesota,2021-04-05
4792,MZ049937,P.1,USA: Minnesota,2021-04-05
4697,MZ058565,P.1,USA: Minnesota,2021-04-06
3936,MZ167079,P.1,USA: Minnesota,2021-04-07
4406,MZ082233,P.1,USA: Minnesota,2021-04-07
4696,MZ058438,P.1,USA: Minnesota,2021-04-07
4698,MZ058625,P.1,USA: Minnesota,2021-04-07
3937,MZ167313,P.1,USA: Minnesota,2021-04-08
3938,MZ167440,P.1,USA: Minnesota,2021-04-08
3939,MZ167451,P.1,USA: Minnesota,2021-04-08
4699,MZ058797,P.1,USA: Minnesota,2021-04-08
3383,MZ213673,P.1,USA: Minnesota,2021-04-12
3940,MZ167577,P.1,USA: Minnesota,2021-04-12
3944,MZ167966,P.1,USA: Minnesota,2021-04-12
3979,MZ171315,P.1,USA: Minnesota,2021-04-12
3401,MZ214133,P.1,USA: Minnesota,2021-04-13
4791,MZ049722,P.1,USA: Minnesota,2021-04-13
3416,MZ214725,P.1,USA: Minnesota,2021-04-14
3942,MZ167684,P.1,USA: Minnesota,2021-04-14
4949,MZ028563,P.1,USA: Minnesota,2021-04-14
4950,MZ028574,P.1,USA: Minnesota,2021-04-14
5159,MZ018186,P.1,USA: Minnesota,2021-04-14
3946,MZ168170,P.1,USA: Minnesota,2021-04-15
3980,MZ171516,P.1,USA: Minnesota,2021-04-15
2711,MZ271380,P.1,USA: Minnesota,2021-04-16
4407,MZ082259,P.1,USA: Minnesota,2021-04-16
3791,MZ186201,P.1,USA: Minnesota,2021-04-17
256,MZ454996,P.1,USA: Minnesota,2021-04-18
3981,MZ171518,P.1,USA: Minnesota,2021-04-19
4156,MZ153758,P.1,USA: Minnesota,2021-04-19
1537,MZ342704,P.1,USA: Minnesota,2021-04-20
2429,MZ283368,P.1,USA: Minnesota,2021-04-20
3509,MZ193432,P.1,USA: Minnesota,2021-04-20
3514,MZ193603,P.1,USA: Minnesota,2021-04-20
3520,MZ193874,P.1,USA: Minnesota,2021-04-21
3525,MZ194152,P.1,USA: Minnesota,2021-04-21
3528,MZ194298,P.1,USA: Minnesota,2021-04-21
3841,MZ187749,P.1,USA: Minnesota,2021-04-21
3842,MZ187750,P.1,USA: Minnesota,2021-04-21
3508,MZ193421,P.1,USA: Minnesota,2021-04-22
3510,MZ193456,P.1,USA: Minnesota,2021-04-22
3512,MZ193497,P.1,USA: Minnesota,2021-04-22
3513,MZ193536,P.1,USA: Minnesota,2021-04-22
3521,MZ193959,P.1,USA: Minnesota,2021-04-22
3524,MZ194079,P.1,USA: Minnesota,2021-04-22
3846,MZ187801,P.1,USA: Minnesota,2021-04-22
250,MZ454903,P.1,USA: Minnesota,2021-04-23
2422,MZ283209,P.1,USA: Minnesota,2021-04-23
3511,MZ193491,P.1,USA: Minnesota,2021-04-23
3516,MZ193715,P.1,USA: Minnesota,2021-04-23
3515,MZ193626,P.1,USA: Minnesota,2021-04-24
3517,MZ193728,P.1,USA: Minnesota,2021-04-24
3526,MZ194187,P.1,USA: Minnesota,2021-04-24
3527,MZ194291,P.1,USA: Minnesota,2021-04-24
3556,MZ195591,P.1,USA: Minnesota,2021-04-24
3523,MZ194055,P.1,USA: Minnesota,2021-04-25
248,MZ454836,P.1,USA: Minnesota,2021-04-26
277,MZ455356,P.1,USA: Minnesota,2021-04-26
3165,MZ228817,P.1,USA: Minnesota,2021-04-26
3530,MZ194426,P.1,USA: Minnesota,2021-04-26
3531,MZ194484,P.1,USA: Minnesota,2021-04-26
3532,MZ194534,P.1,USA: Minnesota,2021-04-26
3549,MZ195473,P.1,USA: Minnesota,2021-04-26
249,MZ454844,P.1,USA: Minnesota,2021-04-27
2775,MZ261311,P.1,USA: Minnesota,2021-04-27
2911,MZ239983,P.1,USA: Minnesota,2021-04-27
3121,MZ227893,P.1,USA: Minnesota,2021-04-27
3506,MZ192864,P.1,USA: Minnesota,2021-04-27
245,MZ454702,P.1,USA: Minnesota,2021-04-28
246,MZ454762,P.1,USA: Minnesota,2021-04-28
247,MZ454782,P.1,USA: Minnesota,2021-04-28
274,MZ455317,P.1,USA: Minnesota,2021-04-28
281,MZ455971,P.1,USA: Minnesota,2021-04-28
273,MZ455293,P.1,USA: Minnesota,2021-04-29
280,MZ455556,P.1,USA: Minnesota,2021-04-29
3505,MZ192791,P.1,USA: Minnesota,2021-04-29
275,MZ455324,P.1,USA: Minnesota,2021-04-30
2514,MZ284923,P.1,USA: Minnesota,2021-04-30
2774,MZ261139,P.1,USA: Minnesota,2021-04-30
2055,MZ295836,P.1,USA: Minnesota,2021-05-02
2341,MZ281932,P.1,USA: Minnesota,2021-05-02
2842,MZ237758,P.1,USA: Minnesota,2021-05-02
242,MZ454592,P.1,USA: Minnesota,2021-05-03
243,MZ454605,P.1,USA: Minnesota,2021-05-03
244,MZ454675,P.1,USA: Minnesota,2021-05-03
259,MZ455045,P.1,USA: Minnesota,2021-05-03
276,MZ455352,P.1,USA: Minnesota,2021-05-03
2051,MZ295728,P.1,USA: Minnesota,2021-05-03
2362,MZ282182,P.1,USA: Minnesota,2021-05-03
2413,MZ282973,P.1,USA: Minnesota,2021-05-03
2773,MZ260753,P.1,USA: Minnesota,2021-05-03
278,MZ455429,P.1,USA: Minnesota,2021-05-04
2048,MZ295358,P.1,USA: Minnesota,2021-05-04
3593,MZ196347,P.1,USA: Minnesota,2021-05-05
241,MZ454575,P.1,USA: Minnesota,2021-05-06
462,MZ434910,P.1,USA: Minnesota,2021-05-06
2050,MZ295690,P.1,USA: Minnesota,2021-05-06
2636,MZ291072,P.1,USA: Minnesota,2021-05-06
255,MZ454980,P.1,USA: Minnesota,2021-05-07
279,MZ455442,P.1,USA: Minnesota,2021-05-07
3176,MZ229380,P.1,USA: Minnesota,2021-05-07
240,MZ454509,P.1,USA: Minnesota,2021-05-08
254,MZ454968,P.1,USA: Minnesota,2021-05-08
1883,MZ317143,P.1,USA: Minnesota,2021-05-08
2509,MZ284866,P.1,USA: Minnesota,2021-05-08
251,MZ454936,P.1,USA: Minnesota,2021-05-10
258,MZ455002,P.1,USA: Minnesota,2021-05-10
1770,MZ322464,P.1,USA: Minnesota,2021-05-10
2993,MZ242596,P.1,USA: Minnesota,2021-05-10
1879,MZ316805,P.1,USA: Minnesota,2021-05-11
2046,MZ295327,P.1,USA: Minnesota,2021-05-11
2047,MZ295328,P.1,USA: Minnesota,2021-05-11
3177,MZ229410,P.1,USA: Minnesota,2021-05-11
716,MZ402207,P.1,USA: Minnesota,2021-05-12
1546,MZ345097,P.1,USA: Minnesota,2021-05-12
1604,MZ325083,P.1,USA: Minnesota,2021-05-12
1875,MZ316753,P.1,USA: Minnesota,2021-05-12
2724,MZ271867,P.1,USA: Minnesota,2021-05-12
1538,MZ342853,P.1,USA: Minnesota,2021-05-13
2512,MZ284894,P.1,USA: Minnesota,2021-05-13
2992,MZ242587,P.1,USA: Minnesota,2021-05-13
253,MZ454950,P.1,USA: Minnesota,2021-05-14
257,MZ454999,P.1,USA: Minnesota,2021-05-14
260,MZ455068,P.1,USA: Minnesota,2021-05-14
1881,MZ317062,P.1,USA: Minnesota,2021-05-14
2994,MZ242603,P.1,USA: Minnesota,2021-05-14
252,MZ454942,P.1,USA: Minnesota,2021-05-15
1874,MZ316592,P.1,USA: Minnesota,2021-05-15
1877,MZ316783,P.1,USA: Minnesota,2021-05-15
2510,MZ284884,P.1,USA: Minnesota,2021-05-15
2511,MZ284892,P.1,USA: Minnesota,2021-05-15
2513,MZ284895,P.1,USA: Minnesota,2021-05-15
717,MZ402236,P.1,USA: Minnesota,2021-05-16
1605,MZ325112,P.1,USA: Minnesota,2021-05-16
1767,MZ322448,P.1,USA: Minnesota,2021-05-16
1768,MZ322449,P.1,USA: Minnesota,2021-05-16
2040,MZ294667,P.1,USA: Minnesota,2021-05-16
264,MZ455140,P.1,USA: Minnesota,2021-05-17
265,MZ455147,P.1,USA: Minnesota,2021-05-17
268,MZ455174,P.1,USA: Minnesota,2021-05-17
269,MZ455177,P.1,USA: Minnesota,2021-05-17
715,MZ402078,P.1,USA: Minnesota,2021-05-17
1539,MZ342885,P.1,USA: Minnesota,2021-05-17
1603,MZ324954,P.1,USA: Minnesota,2021-05-17
1766,MZ322441,P.1,USA: Minnesota,2021-05-17
263,MZ455098,P.1,USA: Minnesota,2021-05-18
270,MZ455191,P.1,USA: Minnesota,2021-05-18
1769,MZ322450,P.1,USA: Minnesota,2021-05-18
261,MZ455072,P.1,USA: Minnesota,2021-05-19
262,MZ455082,P.1,USA: Minnesota,2021-05-19
272,MZ455197,P.1,USA: Minnesota,2021-05-19
266,MZ455158,P.1,USA: Minnesota,2021-05-20
267,MZ455171,P.1,USA: Minnesota,2021-05-20
271,MZ455195,P.1,USA: Minnesota,2021-05-21
467,MZ436870,P.1,USA: Minnesota,2021-05-21
713,MZ401906,P.1,USA: Minnesota,2021-05-21
232,MZ454400,P.1,USA: Minnesota,2021-05-22
712,MZ401885,P.1,USA: Minnesota,2021-05-22
775,MZ379540,P.1,USA: Minnesota,2021-05-22
233,MZ454409,P.1,USA: Minnesota,2021-05-24
234,MZ454414,P.1,USA: Minnesota,2021-05-24
465,MZ436835,P.1,USA: Minnesota,2021-05-24
757,MZ400666,P.1,USA: Minnesota,2021-05-24
1217,MZ362462,P.1,USA: Minnesota,2021-05-24
235,MZ454422,P.1,USA: Minnesota,2021-05-25
